offer_id,offer_type,property_type,area,condition,location_district,location_city,location_area
JuxsRe4hFI1,sale,house,131,"new construction","okres Martin","Košťany nad Turcom","Košťany nad Turcom"
JurFmDveVmQ,sale,house,178,"partially renovated","okres Čadca",Radôstka,Radôstka
JuqBCTYKWBNV,sale,house,143,"new construction","okres Žilina","Rajecké Teplice",Poluvsie
JuOH45yXH5x,sale,house,160,"partially renovated","okres Žilina",Rajec,Rajec
JuNAkKLTuvU,sale,house,103,"under construction","okres Žilina",Brezany,Brezany
JubXfE9326q,sale,house,125,"partially renovated","okres Liptovský Mikuláš","Liptovský Mikuláš",Bodice
JurPQrgAzVa,sale,house,180,"new construction","okres Žilina",Varín,Varín
JuO0hdGmTXM,sale,house,150,unrenovated,"okres Martin","Kláštor pod Znievom","Kláštor pod Znievom"
Ju99F1V9-a5,rent,house,100,"new construction","okres Martin",Vrútky,"Karvaša a Bláhovca"
JuGAfyDq6Le,sale,house,140,unrenovated,"okres Liptovský Mikuláš","Liptovská Kokava","Liptovská Kokava"
Jud-pgAdAnR,sale,house,355,"partially renovated","okres Žilina",Žilina,Závodie
JunMD2_PHX1,sale,house,392,"new construction","okres Žilina",Žilina,Budatín
Jut9hBMvkj1,sale,house,145,"new construction","okres Žilina",Hôrky,Hôrky
JuNkZt-5-PV,sale,house,72,"partially renovated","okres Martin",Martin,Stred
JuMIjDzPJlV,sale,house,170,"partially renovated","okres Žilina","Dolná Tižina","Dolná Tižina"
Ju08TjjVb3y,sale,house,98,"new construction","okres Žilina",Mojš,Mojš
Juove7AkwvT,sale,house,160,"new construction","okres Martin",Valča,Valča
JuqQL7cMBce,sale,house,160,unrenovated,"okres Žilina",Žilina,Bôrik
JuoK79RAO1k,sale,house,110,unrenovated,"okres Čadca",Čadca,Horelica
JuyE1SKm9MG,sale,house,305,"new construction","okres Dolný Kubín","Dolný Kubín","Veľký Bysterec"
JugZv3txcdX,sale,house,100,"partially renovated","okres Liptovský Mikuláš","Liptovský Mikuláš",Palúdzka
JuAUIyCgthV,sale,house,330,"fully renovated","okres Turčianske Teplice",Dubové,Dubové
Ju2CLffbgDO,sale,house,240,unrenovated,"okres Čadca",Čierne,Čierne
JulOKuOiom0,sale,house,348,unrenovated,"okres Martin",Martin,Stráne
JuV6m-uCHri,sale,house,192,"partially renovated","okres Ružomberok",Komjatná,Komjatná
Ju1ofqUKnGJ,rent,house,120,"new construction","okres Bytča",Bytča,"Veľká Bytča"
JuPf2GxFke-,sale,house,190,"fully renovated","okres Martin",Martin,Jahodníky
JuBb5_6WbFx,sale,house,NULL,"under construction","okres Liptovský Mikuláš",Prosiek,Prosiek
JuBFSGXIbQg,sale,house,97,"fully renovated","okres Martin",Martin,Stred
JuSEx_tCHgm,sale,house,155,"partially renovated","okres Martin",Sučany,Sučany
Ju8D90dPeWn,sale,house,115,"under construction","okres Čadca","Stará Bystrica","Stará Bystrica"
JuSIu9gfLrM,sale,house,500,"new construction","okres Martin",Turany,Turany
JuZZAG3gZ4P,sale,house,160,"fully renovated","okres Martin",Bystrička,Bystrička
Jubw55XES_L,sale,house,270,unrenovated,"okres Žilina",Rajec,Rajec
Ju4qLAERlSe,sale,house,336,"new construction","okres Turčianske Teplice",Sklené,Sklené
Ju7bwTEg95z,sale,house,136,"under construction","okres Martin",Slovany,Slovany
JuyVs7iUVpH,sale,house,238,"new construction","okres Žilina",Žilina,Budatín
JuQLhnk0fIJ,sale,house,208,"partially renovated","okres Námestovo",Bobrov,Bobrov
JuTHsp0WSDj,sale,house,200,"new construction","okres Čadca",Čierne,Čierne
Juq9xnQNQkn,sale,house,110,"new construction","okres Ružomberok","Liptovské Sliače","Liptovské Sliače"
JuyzhTATpQT,sale,house,180,unrenovated,"okres Žilina","Rajecké Teplice","Rajecké Teplice"
Ju201YVcPl9,sale,house,1608,"partially renovated","okres Martin",Martin,Priekopa
JuEkXTiy4W0,sale,house,110,"fully renovated","okres Čadca",Turzovka,Predmier
JuRCZxG-Ooz,sale,house,85,unrenovated,"okres Turčianske Teplice",Brieštie,Brieštie
Ju2g9qDY7C2,sale,house,144,unrenovated,"okres Žilina","Lietavská Lúčka","Lietavská Lúčka"
JuiurmGxqdw,sale,house,110,"partially renovated","okres Liptovský Mikuláš",Galovany,Galovany
Ju5l4eqQWuo,sale,house,132,"new construction","okres Martin","Dolný Kalník","Dolný Kalník"
JubPnkGYuzd,sale,house,50,unrenovated,"okres Žilina","Lietavská Svinná-Babkov","Lietavská Svinná-Babkov"
JutUghljOFb,sale,house,132,"new construction","okres Martin","Košťany nad Turcom","Košťany nad Turcom"
JuOcMarFG9f,sale,house,300,"partially renovated","okres Martin",Martin,Priekopa
Ju1nsnm6Thh,sale,house,140,"fully renovated","okres Martin",Sučany,Sučany
JueL_62vkzy,sale,house,370,"new construction","okres Bytča",Petrovice,Petrovice
JuZ5Od87-Gum,sale,house,103,"new construction","okres Žilina","Kamenná Poruba","Kamenná Poruba"
JuVjafOp1qo,sale,house,200,unrenovated,"okres Liptovský Mikuláš",Jamník,Jamník
Ju83GL9bzob,sale,house,285,"partially renovated","okres Liptovský Mikuláš",Pribylina,Pribylina
JuOWTKqdph-,sale,house,113,"new construction","okres Žilina",Brezany,Brezany
JuJ_aSROqsa,sale,house,160,unrenovated,"okres Bytča",Maršová-Rašov,Maršová-Rašov
JuZb8UCK_rZ,sale,house,70,NULL,"okres Čadca",Svrčinovec,Svrčinovec
JuTlV6vu9KV,sale,house,160,"partially renovated","okres Čadca",Turzovka,Hlinené
Ju50VIWT3Qq,sale,house,140,unrenovated,"okres Čadca","Nová Bystrica","Nová Bystrica"
JuHMOf4_aEt,sale,house,340,"fully renovated","okres Martin",Martin,Podháj
JuExQtw6qVs,sale,house,97,"new construction","okres Žilina",Bitarová,Bitarová
JuWdOUuOqTq,sale,house,320,"partially renovated","okres Bytča","Veľké Rovné","Veľké Rovné"
JuCQquJMobX,sale,house,290,"fully renovated","okres Liptovský Mikuláš","Liptovský Mikuláš","Staré mesto"
JueH30MBugi,sale,house,167,unrenovated,"okres Martin",Turany,Turany
JuCZFv2-6ou,sale,house,180,"new construction","okres Martin",Sučany,Sučany
Juy0vY_LraB,sale,house,109,unrenovated,"okres Ružomberok",Lisková,Lisková
JuRmVJrYF51,sale,house,NULL,"partially renovated","okres Žilina",Rajec,Rajec
JuZeXFkM1A9,sale,house,200,unrenovated,"okres Čadca","Dlhá nad Kysucou","Dlhá nad Kysucou"
JuiNO66g3Yc,sale,house,1738,unrenovated,"okres Liptovský Mikuláš","Liptovský Trnovec","Liptovský Trnovec"
Ju3B-41JURa,sale,house,186,"new construction","okres Žilina",Bitarová,Bitarová
JuVYoseZcjb,sale,house,140,"fully renovated","okres Čadca","Vysoká nad Kysucou","Vysoká nad Kysucou"
JuOrdDmjklk,sale,house,165,"partially renovated","okres Liptovský Mikuláš","Nižná Boca","Nižná Boca"
Juqo9ur2oSk,sale,house,233,"partially renovated","okres Čadca",Raková,Raková
JuUtFPHm2FJ,sale,house,80,unrenovated,"okres Čadca",Skalité,Skalité
JuRXV1iFSPA,sale,house,85,unrenovated,"okres Liptovský Mikuláš","Partizánska Ľupča","Partizánska Ľupča"
JuvFd0GqZEL,sale,house,70,unrenovated,"okres Čadca",Zákopčie,Zákopčie
JuYLfbh2sq3,sale,house,125,"partially renovated","okres Ružomberok","Liptovská Osada","Liptovská Osada"
JurXt03mBLY,sale,house,186,"new construction","okres Žilina",Bitarová,Bitarová
JuMWbh-aIKq,sale,house,1118,unrenovated,"okres Žilina",Žilina,Bôrik
Ju6T3Ft89-v,rent,house,551,"new construction","okres Martin",Martin,Záturčie
JupleqZX_5c,sale,house,180,unrenovated,"okres Liptovský Mikuláš",Važec,Važec
JuFiX3Sq3vG,sale,house,135,"partially renovated","okres Liptovský Mikuláš",Važec,Važec
JuHzPHOV8gk,sale,house,222,unrenovated,"okres Martin",Valča,Valča
JugTUA5gS8g,sale,house,130,unrenovated,"okres Čadca",Čadca,Milošová
Ju-2ATFv9rv,sale,house,109,"new construction","okres Žilina",Žilina,Trnové
Ju-DaLUFFrZO,sale,house,72,unrenovated,"okres Čadca",Zákopčie,Zákopčie
JulhD_NcT3W,sale,house,120,"partially renovated","okres Čadca",Čadca,"U Hluška"
JuR8MtfJ_hy,sale,house,290,"partially renovated","okres Ružomberok",Bešeňová,Bešeňová
JuTYVNH1hyq,sale,house,180,unrenovated,"okres Žilina",Žilina,Závodie
JueXmDjP7zd,sale,house,350,"partially renovated","okres Žilina",Žilina,Budatín
JuNLZwMInNc,sale,house,278,"new construction","okres Bytča",Kotešová,Kotešová
JuHhaEPAecH,sale,house,107,unrenovated,"okres Žilina",Žilina,Budatín
JuybIukKsI-,sale,house,190,"partially renovated","okres Kysucké Nové Mesto",Ochodnica,Ochodnica
JuJ_XP7nrRJ,sale,house,3,"partially renovated","okres Martin",Martin,Priekopa
JuFneDQjvVa,sale,house,248,"fully renovated","okres Žilina",Žilina,"Staré mesto"
JuUd1zO7Wmq,sale,house,190,"partially renovated","okres Liptovský Mikuláš",Východná,Východná
JuWTFerinZc,sale,house,270,"partially renovated","okres Námestovo",Námestovo,Stred
Ju65DXWDqfO,sale,house,1759,unrenovated,"okres Žilina","Malá Čierna","Malá Čierna"
JuUTEYZS5iH,sale,house,715,unrenovated,"okres Martin","Turčianske Kľačany","Turčianske Kľačany"
JulIOnbqCxs,sale,house,72,"new construction","okres Liptovský Mikuláš","Partizánska Ľupča","Partizánska Ľupča"
JuJpcjTfX3t,sale,house,190,"partially renovated","okres Kysucké Nové Mesto","Kysucký Lieskovec","Kysucký Lieskovec"
JunoisVSjsE,sale,house,90,"partially renovated","okres Liptovský Mikuláš",Dúbrava,Dúbrava
JuX0rjtWptr,sale,house,653,"fully renovated","okres Ružomberok","Liptovská Lúžna","Liptovská Lúžna"
JuzqOH1xdi0,sale,house,100,"fully renovated","okres Čadca",Klokočov,Klokočov
JuUrORAsIzH,sale,house,145,unrenovated,"okres Turčianske Teplice",Sklené,Sklené
Ju0jlVjeum2,sale,house,80,"fully renovated","okres Kysucké Nové Mesto",Radoľa,Radoľa
Ju-n3HBlCLs,sale,house,106,"new construction","okres Liptovský Mikuláš","Liptovský Trnovec","Liptovský Trnovec"
JuFjizTs4O6,sale,house,160,"new construction","okres Čadca",Oščadnica,Oščadnica
Juay0YLi6eq,sale,house,NULL,"partially renovated","okres Liptovský Mikuláš",Huty,Huty
JumqzlfG1o5,sale,house,150,"fully renovated","okres Ružomberok",Lisková,Lisková
JuUVlQMhocg,sale,house,52,"partially renovated","okres Turčianske Teplice","Malý Čepčín","Malý Čepčín"
JuIvAW7ErKL,sale,house,70,unrenovated,"okres Liptovský Mikuláš","Liptovský Mikuláš","Vrbica - Nábrežie"
Juomcnw1rQn,sale,house,265,"new construction","okres Liptovský Mikuláš",Vavrišovo,Vavrišovo
JuRDPYuJ-Ru,sale,house,144,"new construction","okres Námestovo",Zubrohlava,Zubrohlava
JuVmgN9tviU,sale,house,183,"new construction","okres Žilina",Rajec,Rajec
JuHZ1_tqsoJ,sale,house,160,"partially renovated","okres Turčianske Teplice",Háj,Háj
JuRsx7ULgvE,sale,house,505,"new construction","okres Liptovský Mikuláš",Ižipovce,Ižipovce
Juu-17oAoC1,sale,house,180,"partially renovated","okres Žilina",Žilina,"Považský Chlmec"
JuHTrpBIwLH,sale,house,50,unrenovated,"okres Čadca","Zborov nad Bystricou","Zborov nad Bystricou"
JuXRdny6i_s,sale,house,95,unrenovated,"okres Bytča",Kolárovice,Kolárovice
JugRw5WlFvo,sale,house,132,"new construction","okres Martin","Košťany nad Turcom","Košťany nad Turcom"
JufGT_MaCUz,sale,house,260,unrenovated,"okres Kysucké Nové Mesto",Rudinská,Rudinská
Juoz04a647Q,sale,house,160,"partially renovated","okres Žilina",Žilina,Budatín
Jul4_uLItfd,sale,house,80,"new construction","okres Čadca",Čadca,Horelica
Ju1Kl-Z5Rmy,sale,house,80,unrenovated,"okres Čadca",Svrčinovec,Svrčinovec
JuyNnLnMYyC,sale,house,180,"partially renovated","okres Čadca",Oščadnica,Oščadnica
JuF46fUq-Yw,sale,house,90,unrenovated,"okres Martin",Blatnica,Blatnica
JuKQcfqPzaF,sale,house,112,unrenovated,"okres Ružomberok",Ľubochňa,Ľubochňa
Jum6j-Ej2-f,sale,house,NULL,"fully renovated","okres Martin","Turčianske Kľačany","Turčianske Kľačany"
JuytovsywXn,sale,house,91,"new construction","okres Žilina",Bitarová,Bitarová
JucRk_dUu__,sale,house,170,"new construction","okres Liptovský Mikuláš",Ižipovce,Ižipovce
JuWBhReJsOQ,sale,house,460,"fully renovated","okres Ružomberok",Ružomberok,"Staré mesto"
Jub5AmyEEcs,sale,house,NULL,"new construction","okres Čadca",Makov,Makov
JuobJik_lQu,sale,house,240,"partially renovated","okres Martin",Žabokreky,Žabokreky
JupxniZ3HTo,sale,house,85,"partially renovated","okres Turčianske Teplice",Brieštie,Brieštie
JuT8nBQBdJW,sale,house,200,"partially renovated","okres Turčianske Teplice",Dubové,Dubové
JuX6zPqRWEF,sale,house,200,unrenovated,"okres Martin",Vrútky,"Dolné Vrútky"
JuMM6zZvZxw,sale,house,1,"partially renovated","okres Bytča",Bytča,"Hliník nad Váhom"
JuBhi6vWwWF,sale,house,135,"partially renovated","okres Ružomberok",Hubová,Hubová
Jud1nB5cUDA,sale,house,215,"new construction","okres Námestovo",Ťapešovo,Ťapešovo
JusY0XVc742,sale,house,116,"new construction","okres Žilina",Varín,Varín
Ju0x3Q-Isx2,sale,house,462,"partially renovated","okres Martin",Martin,Jahodníky
JusBzzX4MYn,sale,house,240,unrenovated,"okres Martin",Martin,Stráne
JuTbyPBzXmh,sale,house,NULL,unrenovated,"okres Čadca","Zborov nad Bystricou","Zborov nad Bystricou"
JuyGuuau4bp,sale,house,140,"new construction","okres Čadca",Skalité,Skalité
JuZg89p6Hy7,sale,house,230,"fully renovated","okres Žilina",Terchová,Terchová
JuEnivfsQqG,sale,house,NULL,"partially renovated","okres Turčianske Teplice","Horná Štubňa","Horná Štubňa"
Ju90ROUj5tm,sale,house,115,"fully renovated","okres Liptovský Mikuláš",Ľubeľa,Ľubeľa
JuIgiXtxn7E,sale,house,280,"partially renovated","okres Martin",Martin,Stráne
JufpZ_mPYDs,sale,house,683,"fully renovated","okres Ružomberok",Ľubochňa,Ľubochňa
Ju1ty2ZUYgk,sale,house,NULL,"new construction","okres Martin",Príbovce,Príbovce
JuGmzsgn_AA,sale,house,500,unrenovated,"okres Kysucké Nové Mesto","Kysucké Nové Mesto",Oškerda
Ju_5Xv4V0EB,sale,house,NULL,"fully renovated","okres Liptovský Mikuláš","Liptovský Hrádok",Dovalovo
JuQuGs-1s6D,sale,house,194,"partially renovated","okres Čadca",Turzovka,Stred
JuZvI3pSm0g,sale,house,230,"partially renovated","okres Žilina","Lietavská Svinná-Babkov","Lietavská Svinná-Babkov"
Ju4QNdSEtTJo,sale,house,104,"under construction","okres Bytča",Bytča,"Bytča - sever"
JuhaIw0usS1,sale,house,165,"partially renovated","okres Čadca","Krásno nad Kysucou",Blažkov
JuTyI-EzXJs,sale,house,100,unrenovated,"okres Žilina",Žilina,"Staré mesto"
Ju6Y8lDrPPx,sale,house,138,"new construction","okres Žilina",Hôrky,Hôrky
JuRjgYMudUi,sale,house,300,"partially renovated","okres Bytča",Kotešová,Kotešová
JuQMRIcKumi,sale,house,194,"under construction","okres Liptovský Mikuláš",Ľubeľa,Ľubeľa
JuemrlNxbW5,sale,house,360,unrenovated,"okres Ružomberok",Ružomberok,Polík
JueAKgCSgAy,sale,house,490,"fully renovated","okres Žilina",Turie,Turie
Ju73dWwYIf4,sale,house,300,"fully renovated","okres Ružomberok","Liptovské Sliače","Liptovské Sliače"
JuL77Ktof8v,sale,house,1236,"new construction","okres Ružomberok","Liptovská Štiavnica","Liptovská Štiavnica"
Juwx2kMBKdR,sale,house,75,unrenovated,"okres Kysucké Nové Mesto",Povina,Povina
Ju11dVJkRkl,sale,house,461,unrenovated,"okres Žilina",Žilina,Závodie
Ju6OXC5e_2f,sale,house,186,"partially renovated","okres Liptovský Mikuláš",Jakubovany,Jakubovany
JuAWKeHNgzP,sale,house,258,unrenovated,"okres Liptovský Mikuláš",Východná,Východná
JufFtzCmoZI,sale,house,103,"fully renovated","okres Žilina",Rosina,Rosina
JuT75QcQxxP,sale,house,250,"fully renovated","okres Dolný Kubín","Dolný Kubín","Malý Bysterec"
JunaNl4t7YD,sale,house,411,unrenovated,"okres Žilina",Žilina,Bytčica
Ju_rwk44XIO,sale,house,220,unrenovated,"okres Žilina",Žilina,Závodie
JuDlx9y21vs,sale,house,NULL,unrenovated,"okres Turčianske Teplice",Turček,Turček
JuaEOE3NvBE,sale,house,160,"new construction","okres Martin",Rakovo,Rakovo
Juidd703LOU,sale,house,200,unrenovated,"okres Žilina",Lysica,Lysica
Ju-OE670leB,sale,house,1,unrenovated,"okres Bytča",Predmier,Predmier
JukIEPbTzbs,sale,house,105,unrenovated,"okres Žilina",Hôrky,Hôrky
JuRG-vEhd9B,sale,house,185,"partially renovated","okres Žilina","Lietavská Lúčka","Lietavská Lúčka"
Ju9pzA6kp29,sale,house,200,"partially renovated","okres Čadca",Makov,Makov
Juf5JJugsJj,sale,house,96,"fully renovated","okres Turčianske Teplice","Horná Štubňa","Horná Štubňa"
JulEUnG0Jam,sale,house,170,unrenovated,"okres Turčianske Teplice","Turčianske Teplice",Stred
Ju0Bq6SU1wr,sale,house,81,"new construction","okres Žilina","Rajecké Teplice","Rajecké Teplice"
Juk1Q-owy0o,sale,house,100,"partially renovated","okres Liptovský Mikuláš","Liptovský Mikuláš",Okoličné
Ju9iqAyYgBP,sale,house,200,"partially renovated","okres Martin",Martin,Priekopa
JuRU-kTFsF-J,sale,house,100,unrenovated,"okres Turčianske Teplice","Horná Štubňa","Horná Štubňa"
JuO6fvSVJ1V,sale,house,420,unrenovated,"okres Čadca",Klokočov,Klokočov
JuGR3fH9qik,sale,house,97,"new construction","okres Žilina",Bitarová,Bitarová
Jun_xJ64Vjc,sale,house,NULL,unrenovated,"okres Žilina",Konská,Konská
JuH_zZRV3ue,sale,house,200,unrenovated,"okres Liptovský Mikuláš",Bobrovec,Bobrovec
Juo44m6iiNj,sale,house,250,unrenovated,"okres Žilina",Žilina,"Staré mesto"
JuTTJWsaBgO,sale,house,240,"partially renovated","okres Čadca","Zborov nad Bystricou","Zborov nad Bystricou"
Ju56OOXxa00,sale,house,151,"under construction","okres Dolný Kubín",Párnica,Párnica
JusG-CBmKRn,sale,house,103,unrenovated,"okres Liptovský Mikuláš",Trstené,Trstené
Ju-ovwkHGP4,sale,house,150,unrenovated,"okres Bytča","Veľké Rovné","Veľké Rovné"
Ju7tj2F-ptw,sale,house,NULL,unrenovated,"okres Martin",Martin,Stráne
JuWpJ-Sbi1l,sale,house,200,unrenovated,"okres Čadca",Turzovka,Stred
Ju9ruJn5dvg,sale,house,106,"new construction","okres Martin",Slovany,Slovany
Ju2peJN838G,sale,house,126,unrenovated,"okres Žilina",Svederník,Svederník
JuKxAN_EaMu,sale,house,290,"partially renovated","okres Žilina",Terchová,Terchová
Juc0OLvyRFq,sale,house,124,"new construction","okres Bytča",Bytča,"Hliník nad Váhom"
Ju3paQMk-CF,sale,house,180,unrenovated,"okres Dolný Kubín","Sedliacka Dubová","Sedliacka Dubová"
Ju1ogGmfwSn,sale,house,215,"new construction","okres Žilina",Konská,Konská
JuG7o38qa_3q,sale,house,140,unrenovated,"okres Martin","Turčiansky Peter","Turčiansky Peter"
JumEIr24W_g,sale,house,100,unrenovated,"okres Turčianske Teplice","Slovenské Pravno","Slovenské Pravno"
Juq9Pjjnp8z,sale,house,135,"new construction","okres Ružomberok","Liptovská Štiavnica","Liptovská Štiavnica"
JuXqO07RrTD,sale,house,70,"under construction","okres Turčianske Teplice","Turčianske Teplice","Turčiansky Michal"
JuYcAohEk_m,sale,house,150,unrenovated,"okres Čadca",Svrčinovec,Svrčinovec
JuT5ppNKCia,sale,house,270,unrenovated,"okres Čadca",Raková,Raková
Ju-75DBwgfk,sale,house,90,unrenovated,"okres Martin",Sučany,Sučany
JureCrsruRg,sale,house,536,"partially renovated","okres Liptovský Mikuláš","Liptovský Hrádok",Prekážka
JutHib1B1xR,sale,house,850,"partially renovated","okres Kysucké Nové Mesto","Kysucký Lieskovec","Kysucký Lieskovec"
JuB8NSIuUep,sale,house,190,unrenovated,"okres Žilina",Žilina,Brodno
Juw8ClGcgML,sale,house,280,"partially renovated","okres Ružomberok",Stankovany,Stankovany
Juue_okjXNw,sale,house,104,"new construction","okres Bytča",Bytča,"Bytča - sever"
JugpipVmZe_,sale,house,110,unrenovated,"okres Kysucké Nové Mesto","Kysucké Nové Mesto","Budatínska Lehota"
JujzuFjr_sw,sale,house,170,unrenovated,"okres Liptovský Mikuláš","Svätý Kríž","Svätý Kríž"
JuXTh3yHj3W,sale,house,200,unrenovated,"okres Martin","Košťany nad Turcom","Košťany nad Turcom"
JuucJQK8h5P,sale,house,150,"partially renovated","okres Liptovský Mikuláš","Nižná Boca","Nižná Boca"
JupsrE6Y27i,sale,house,711,unrenovated,"okres Martin",Martin,Stráne
Juf1-SHsN6y,sale,house,130,"new construction","okres Ružomberok",Ružomberok,"Staré mesto"
JuEljZtEPoT,sale,house,84,"new construction","okres Čadca",Raková,Raková
Juxato9q4rN,sale,house,460,"new construction","okres Žilina",Kľače,Kľače
